subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
5,316,1,1,4,178.5075,166.3085,6.122257
5,317,3,0,7,298.8573,279.2232,1.667039
5,318,0,0,5,204.6586,202.4928,2.698005
5,319,1,0,2,96.6424,77.42258,4.507547
5,320,1,1,9,330.3411,343.8864,3.804964
5,321,3,1,5,179.3044,185.1078,5.000653
5,322,0,0,4,179.7603,175.7439,13.80015
5,323,3,1,0,64.98602,25.19696,5.266643
5,324,0,0,0,0.2333984,4.152738,1.481808
5,325,1,0,3,122.1527,111.2931,1.667086
5,326,0,0,1,90.87463,36.90031,4.233469
5,327,3,1,8,284.1677,296.7583,1.566121
5,328,1,1,9,350.1319,346.7871,3.622303
5,329,1,1,8,277.3466,303.2947,2.139126
5,330,3,0,8,311.1412,301.3461,2.783294
5,331,1,0,0,64.91086,21.62392,7.321594
5,332,2,0,6,247.9526,228.7966,5.039459
5,333,3,0,4,168.7261,161.4819,4.033749
5,334,2,0,4,175.8917,167.8367,4.274233
5,335,0,0,8,266.8141,307.9572,2.684108
5,336,3,1,8,326.4258,312.2325,1.749197
5,337,3,1,4,120.0608,145.7165,7.899283
5,338,2,1,1,45.28183,64.43729,4.606717
5,339,0,0,6,199.9702,225.6493,5.598879
5,340,3,0,2,91.47015,100.8255,4.33395
5,341,0,1,5,179.4896,191.4441,3.181489
5,342,0,0,9,277.5336,353.7867,5.948076
5,343,1,0,0,81.94324,31.02185,3.490326
5,344,3,0,6,227.4324,248.8623,2.584072
5,345,0,1,6,269.9353,234.2945,4.829545
5,346,2,0,0,71.96313,32.71723,2.438774
5,347,1,0,7,227.186,272.1337,1.370243
5,348,3,0,5,223.7493,212.3612,1.650225
5,349,3,1,0,56.83932,31.89796,3.366991
5,350,0,1,9,354.4397,341.3716,2.748212
5,351,2,0,0,84.07727,32.34758,5.254962
5,352,2,0,9,323.2632,337.754,2.588396
5,353,0,0,8,232.2813,315.8435,2.400273
5,354,2,0,0,48.08673,13.94741,10.7556
5,355,1,0,3,142.3034,128.6328,1.920059
5,356,0,0,8,229.4469,303.6098,2.860048
5,357,0,1,9,349.6169,338.3325,2.532326
5,358,1,1,0,16.93314,21.36426,4.472223
5,359,3,0,3,115.2014,128.5609,5.182769
5,360,1,0,4,179.955,166.2276,7.054267
5,361,0,0,3,113.193,118.9123,2.934145
5,362,3,0,4,151.2715,160.7692,4.450181
5,363,0,1,7,308.2672,256.8429,4.482249
5,364,2,1,6,301.8651,241.1236,1.905604
5,365,1,1,2,72.82101,100.6626,4.455399
5,366,2,0,2,105.4058,103.1647,1.889788
5,367,3,0,2,53.06558,79.94897,1.449994
5,368,3,0,5,222.1828,194.4809,2.266796
5,369,2,0,5,237.6522,212.5724,9.104897
5,370,0,1,9,0.01348877,356.9384,11.43015
5,371,1,1,2,83.31512,78.79199,1.723314
5,372,0,1,3,80.96973,126.095,1.280432
5,373,2,1,7,282.4801,265.9892,3.004885
5,374,3,1,4,136.4429,157.6888,4.333798
5,375,1,1,8,308.1527,319.9612,3.22076
5,376,2,0,2,91.38953,76.83494,3.57105
5,377,0,1,1,80.48663,43.93528,3.634439
5,378,3,0,2,102.5663,100.925,1.549398
5,379,2,1,7,283.1799,266.2328,3.888638
5,380,2,1,8,301.4133,318.8606,1.97147
5,381,0,0,8,259.5734,319.9708,5.380522
5,382,1,0,5,185.4412,186.9589,3.969631
5,383,1,1,9,331.828,343.0794,6.688537
5,384,3,1,6,238.957,226.2323,1.049747
5,385,0,0,6,200.481,220.6984,2.282497
5,386,1,1,0,29.47919,15.28309,6.140855
5,387,2,0,6,247.4442,221.1401,3.304655
5,388,3,0,3,90.25348,109.0688,5.000777
5,389,1,1,0,37.29498,34.66375,4.824028
5,390,1,1,7,285.958,265.1033,5.288333
5,391,3,1,3,97.54709,122.4834,3.566782
5,392,1,0,1,90.38354,64.47095,7.855152
5,393,0,0,8,244.6798,298.7407,3.64602
5,394,2,0,6,240.4079,247.5176,6.787415
5,395,3,0,7,294.5463,287.8879,2.916878
5,396,0,1,9,329.1797,338.5603,3.015569
5,397,2,1,2,62.54852,84.66201,3.472586
5,398,1,1,2,90.28662,98.8893,4.587548
5,399,3,0,2,125.3564,84.95464,4.633542
5,400,1,0,6,217.7001,218.0409,2.907266
5,401,3,1,6,245.8189,228.6315,3.066313
5,402,2,0,9,359.5711,358.6358,5.070654
5,403,3,1,9,0.5617981,350.3818,7.581212
5,404,3,0,4,143.3996,155.9802,5.13259
5,405,2,1,5,249.0216,204.8306,7.772223
5,406,3,0,4,134.8556,146.5328,1.082388
5,407,1,0,2,116.8458,97.0776,2.831776
5,408,3,1,4,180.4152,174.1126,16.64972
5,409,3,1,2,85.50204,82.72507,3.850455
5,410,3,0,2,89.46802,105.1141,4.75053
5,411,3,0,5,195.253,197.8962,3.100369
5,412,2,1,2,62.35675,99.0742,3.540395
5,413,2,0,3,114.5303,124.8494,2.157399
5,414,3,0,3,123.0854,140.3958,4.299672
5,415,0,1,1,18.16702,36.7775,1.514419
5,416,3,0,1,99.61417,52.18232,2.933364
5,417,0,0,6,246.0647,242.213,3.215251
5,418,1,1,8,297.8357,306.3432,4.339626
5,419,0,0,1,58.02454,50.04295,6.63268
5,420,3,0,6,236.7874,222.2613,1.216693
5,421,1,0,0,39.02298,8.39143,3.704603
5,422,2,1,8,284.7879,317.566,2.08861
5,423,0,1,1,50.88971,44.78693,7.997027
5,424,3,0,4,145.9843,146.3222,1.650428
5,425,2,1,1,62.15396,60.96649,5.623405
5,426,0,1,4,179.6465,170.4576,6.648467
5,427,0,0,6,231.8509,240.768,2.566018
5,428,3,1,7,294.0396,281.8969,0.783787
5,429,3,1,7,299.9157,275.2996,8.633068
5,430,1,1,3,146.0224,142.4148,1.506622
5,431,3,1,3,136.6768,130.36,4.917466
5,432,2,0,8,299.5119,317.1422,3.788976
5,433,3,0,0,60.39685,34.07575,1.733825
5,434,1,0,7,244.9014,254.0409,3.789315
5,435,2,0,8,306.0883,311.962,6.956484
5,436,3,1,7,303.751,285.9009,1.850426
5,437,2,1,6,271.9908,223.8517,5.689806
5,438,0,1,0,72.66467,28.04505,4.400194
5,439,2,1,3,80.53918,126.3063,4.555737
5,440,2,0,7,243.1705,256.5828,0.9882135
5,441,1,0,6,237.4863,235.7727,1.305761
5,442,3,1,9,343.2895,345.0414,1.400291
5,443,0,1,0,33.28778,28.06882,3.547571
5,444,2,1,0,26.48349,22.27502,1.689428
5,445,2,1,7,282.7643,261.9373,4.922223
5,446,1,1,8,270.1177,291.8382,3.088876
5,447,3,1,1,69.92822,49.23714,3.129892
5,448,1,0,2,122.7719,98.55341,4.972663
5,449,2,1,8,310.3573,306.212,5.356672
5,450,2,0,1,83.81973,63.01579,4.124207
5,451,2,0,4,155.2776,155.479,6.740161
5,452,2,1,1,59.9649,49.71539,2.572187
5,453,2,1,3,78.60675,110.4225,3.672402
5,454,2,1,5,178.8312,184.0317,6.471371
5,455,2,1,6,269.8643,217.2213,5.620618
5,456,3,1,5,204.0826,210.8606,2.949067
5,457,0,1,5,209.1937,193.5078,3.947141
5,458,3,1,3,128.7985,142.9276,4.715972
5,459,1,0,7,224.0739,255.3468,4.270117
5,460,3,0,0,6.98465,9.322107,4.565962
5,461,0,1,4,109.5148,163.4028,4.082467
5,462,1,1,5,180.48,180.6046,3.037385
5,463,3,0,4,122.2377,149.2865,4.200096
5,464,2,1,0,30.48016,22.52308,2.00587
5,465,3,0,1,80.22192,66.75073,2.967102
5,466,2,0,2,90.75784,95.14848,7.604872
5,467,2,0,5,248.3233,207.6976,1.207356
5,468,1,1,9,0.4118652,355.6425,4.154807
5,469,1,1,6,244.401,238.05,2.389076
5,470,1,0,3,115.6378,121.4214,1.437518
5,471,2,1,4,125.6462,163.3906,3.188432
5,472,2,0,0,358.1589,8.14756,5.273345
5,473,2,0,8,297.9062,312.1406,3.373699
5,474,2,1,1,69.81213,60.56214,3.389692
5,475,2,0,1,81.99377,53.72022,2.925726
5,476,3,0,3,130.895,136.3946,3.449925
5,477,1,0,8,243.4873,310.8197,3.222131
5,478,1,0,6,240.5772,247.0656,2.106622
5,479,1,1,5,181.1839,199.5336,2.255467
5,480,1,1,4,112.4371,167.673,2.138114
5,481,0,0,3,149.556,126.4593,4.099455
5,482,0,1,6,269.3715,234.1042,5.213961
5,483,3,1,9,359.7291,357.252,6.734149
5,484,1,1,6,248.172,237.7102,2.656275
5,485,3,0,7,252.3813,252.9009,1.49809
5,486,3,0,9,328.7263,352.3483,1.949035
5,487,1,0,2,107.3919,90.78233,1.522556
5,488,2,0,0,20.00613,21.28694,4.571668
5,489,3,0,2,122.2073,107.5434,1.116709
5,490,0,0,6,241.8266,247.0811,4.215269
5,491,1,1,3,110.9736,122.7272,1.171198
5,492,0,0,8,238.8825,288.4376,1.516313
5,493,0,0,5,184.034,196.3903,4.249007
5,494,1,0,7,256.1596,276.4971,3.987926
5,495,2,0,6,244.6863,243.5412,4.172972
5,496,2,0,3,114.6608,126.3564,3.154261
5,497,0,1,6,290.2177,244.7574,1.53213
5,498,2,1,8,331.8262,312.6745,2.937965
5,499,2,0,4,180.5626,175.3276,15.30575
5,500,3,0,1,64.56485,42.90054,1.515852
5,501,1,1,4,140.7961,144.94,1.271985
5,502,1,1,8,284.7387,295.8607,3.304696
5,503,3,0,6,232.2147,250.1682,2.233589
5,504,2,0,3,119.5991,129.3742,1.516914
5,505,0,1,8,306.9896,293.3616,3.46552
5,506,1,0,5,209.1628,187.5044,2.556253
5,507,0,0,4,175.6272,168.2537,4.449728
5,508,2,1,7,337.3998,287.1272,8.256956
5,509,2,0,0,12.24155,1.516774,3.387316
5,510,1,0,1,80.52228,39.92998,2.271999
5,511,1,1,8,308.9608,316.1013,1.705544
5,512,2,1,9,2.012848,348.5011,4.123321
5,513,0,0,5,180.6749,197.2614,8.998555
5,514,2,1,3,68.73611,122.799,3.489143
5,515,3,1,9,315.0639,343.9259,6.367268
5,516,3,0,0,0.5716553,1.991761,5.934125
5,517,3,1,9,359.9323,352.1698,2.650248
5,518,3,0,1,75.76544,48.38074,1.383512
5,519,0,1,2,66.18378,72.70869,2.132102
5,520,1,1,9,342.8589,344.1935,7.656647
5,521,2,1,4,179.4577,166.6229,5.607243
5,522,1,0,9,0.5053406,353.7787,7.255277
5,523,3,0,2,115.621,104.8478,10.55085
5,524,0,0,3,115.1064,124.065,2.35015
5,525,0,1,3,85.29718,133.1793,4.816863
5,526,3,0,2,120.2451,105.2201,2.217148
5,527,1,0,0,343.8747,0.379745,1.672589
5,528,1,1,0,49.81985,31.2386,5.989489
5,529,0,1,5,206.4746,190.1818,1.432969
5,530,0,1,1,63.37067,41.64968,1.932486
5,531,0,0,1,90.30829,43.49699,5.813662
5,532,0,1,2,70.09482,76.74133,3.316547
5,533,2,1,8,279.2921,292.5085,3.638501
5,534,0,0,9,296.0496,331.3301,1.548766
5,535,0,0,5,204.1729,203.384,1.230221
5,536,3,0,6,220.3595,240.7372,4.166471
5,537,2,1,1,59.13101,45.33704,2.87257
5,538,3,1,5,231.8543,205.9978,1.849655
5,539,0,1,7,305.7076,271.6659,5.766414
5,540,0,0,0,65.84186,32.35889,4.083549
5,541,3,1,4,122.8764,152.286,6.166223
5,542,0,0,9,300.7126,345.2997,2.865116
5,543,0,1,6,276.945,231.5643,2.948117
5,544,2,0,0,358.6273,6.670975,3.637896
5,545,1,1,7,275.2791,269.943,5.389284
5,546,0,0,6,235.1643,229.1417,2.9975
5,547,3,0,3,117.8717,141.811,1.515424
5,548,0,1,3,109.7621,135.277,2.881533
5,549,0,1,5,250.6772,207.2628,2.500323
5,550,0,0,0,69.87732,31.15477,3.014251
5,551,3,1,8,301.935,307.0283,4.149193
5,552,1,1,5,239.928,208.6259,1.638643
5,553,1,0,7,256.2541,278.7635,2.638937
5,554,1,0,8,235.996,305.1966,2.204947
5,555,0,1,0,18.0957,15.51817,1.299191
5,556,3,0,5,191.9167,191.3201,1.617186
5,557,3,0,7,270.0305,257.1279,9.934116
5,558,0,0,1,85.88553,36.10911,4.790418
5,559,1,0,6,210.1272,227.1739,2.055619
5,560,3,1,6,210.4907,224.3607,3.53389
5,561,1,1,4,138.4854,152.3073,1.240045
5,562,0,1,7,286.3261,277.7156,3.264835
5,563,1,0,2,119.1114,104.5049,1.387902
5,564,2,0,1,99.9501,63.96416,1.373489
5,565,1,1,2,89.77243,104.2752,5.923321
5,566,2,0,1,66.18817,43.14154,1.322665
5,567,1,1,0,68.1629,31.86438,1.922808
5,568,2,0,5,188.5423,189.1265,4.638441
5,569,1,0,3,127.9812,135.1013,2.636938
5,570,1,1,0,29.77759,17.62252,11.23984
5,571,0,1,6,270.6344,220.659,3.616868
5,572,0,1,8,330.651,313.562,1.898828
5,573,2,0,1,51.74854,60.47368,4.740901
5,574,2,0,8,286.9652,301.7629,2.789285
5,575,3,1,5,186.442,184.854,5.80062
5,576,0,1,8,289.2085,299.829,1.917242
5,577,1,0,8,295.6436,317.8929,2.071649
5,578,0,0,0,70.83136,33.76232,2.999189
5,579,2,0,9,336.8481,338.7054,3.125055
5,580,1,1,6,271.018,228.9896,5.854513
5,581,1,0,4,154.0207,159.7442,2.321702
5,582,3,0,6,241.3509,231.3239,2.766938
5,583,0,0,3,138.0446,143.6151,2.632104
5,584,3,0,5,222.5449,211.2579,1.583325
5,585,1,0,1,108.763,57.56643,1.705877
5,586,0,1,3,84.46484,133.0655,2.200025
5,587,2,0,4,184.2376,171.0953,3.30449
5,588,3,0,9,346.6437,358.4956,1.597989
5,589,0,0,7,245.3472,256.6564,1.481777
5,590,3,1,4,162.4476,148.7375,4.51641
5,591,0,0,1,106.3717,55.62273,4.64993
5,592,2,1,7,299.846,258.4124,3.704368
5,593,2,0,0,358.1636,5.551113,3.004797
5,594,2,0,0,79.14688,30.35221,4.672983
5,595,3,0,7,253.655,260.0021,3.100007
5,596,0,1,0,16.97723,22.10457,2.798639
5,597,1,0,5,188.0138,197.074,4.05567
5,598,2,0,2,89.64203,89.89103,11.7254
5,599,2,1,8,284.837,315.8793,4.024592
5,600,0,1,4,91.64728,144.1984,4.163473
5,601,1,1,8,295.2847,314.8202,1.686642
5,602,0,1,1,53.12836,50.92099,3.284458
5,603,2,0,6,228.3477,243.4258,1.470694
5,604,2,1,8,300.1452,318.096,1.671343
5,605,3,0,0,357.3728,24.1983,9.550936
5,606,1,1,7,268.3285,280.3544,2.82191
5,607,3,0,2,89.49774,86.43327,9.401203
5,608,3,1,7,269.1611,252.2626,8.750745
5,609,3,1,3,136.4166,139.4532,1.700483
5,610,0,0,9,283.192,343.5364,3.635514
5,611,2,0,4,156.9967,148.7821,3.305629
5,612,1,0,7,227.8037,287.469,1.520086
5,613,2,0,8,302.119,317.4318,3.757481
5,614,3,1,7,268.4705,260.587,22.25253
5,615,0,0,7,265.1156,282.088,2.282178
5,616,2,0,3,118.1488,134.7576,3.350332
5,617,1,1,7,292.6026,276.9279,5.239433
5,618,0,1,3,62.49933,112.2403,2.050312
5,619,0,1,6,303.1854,233.4677,2.399169
5,620,1,0,4,178.9405,174.4103,6.705813
5,621,1,0,6,239.381,250.9497,7.02241
5,622,2,1,7,294.5793,253.8115,0.8728119
5,623,3,1,9,358.0109,351.8315,5.649044
5,624,0,1,1,65.8613,68.1647,4.016969
5,625,1,0,0,72.49139,28.51347,5.023692
5,626,0,0,7,244.8705,277.3258,1.53281
5,627,3,1,3,122.1662,132.6161,3.500448
5,628,2,1,4,181.0743,176.9348,4.589252
5,629,3,1,3,108.7447,119.8361,4.700625
5,630,2,1,0,14.89807,18.09607,1.940522
5,631,3,1,5,180.2619,181.659,3.532519
